监控区域名称,监控区域编号,机组编号,机组名称,机型,是否停用,风机个体标识（43144为风力机）,自然风电场标识,省,备注,风机编号,风机设备功能位置标识
长岭风电场,1131500,WT05283,B30,UP82-1500,0,4314405283,FLYJL02,吉林,,G063,FLYJL02G063
长岭风电场,1131500,WT05284,B31,UP82-1500,0,4314405284,FLYJL02,吉林,,G064,FLYJL02G064
长岭风电场,1131500,WT05285,B32,UP82-1500,0,4314405285,FLYJL02,吉林,,G065,FLYJL02G065
长岭风电场,1131500,WT05286,B33,UP82-1500,0,4314405286,FLYJL02,吉林,,G066,FLYJL02G066
农安风电场,1131501,WT09142,A01,UP82-1500,0,4314409142,FLYJL03,吉林,,G001,FLYJL03G001
农安风电场,1131501,WT09144,A02,UP82-1500,0,4314409144,FLYJL03,吉林,,G002,FLYJL03G002
农安风电场,1131501,WT09145,A03,UP82-1500,0,4314409145,FLYJL03,吉林,,G003,FLYJL03G003
农安风电场,1131501,WT09146,A04,UP82-1500,0,4314409146,FLYJL03,吉林,,G004,FLYJL03G004
农安风电场,1131501,WT09281,A05,UP82-1500,0,4314409281,FLYJL03,吉林,,G005,FLYJL03G005
农安风电场,1131501,WT09147,A06,UP82-1500,0,4314409147,FLYJL03,吉林,,G006,FLYJL03G006
农安风电场,1131501,WT09148,A07,UP82-1500,0,4314409148,FLYJL03,吉林,,G007,FLYJL03G007
农安风电场,1131501,WT09149,A08,UP82-1500,0,4314409149,FLYJL03,吉林,,G008,FLYJL03G008
农安风电场,1131501,WT09150,A09,UP82-1500,0,4314409150,FLYJL03,吉林,,G009,FLYJL03G009
农安风电场,1131501,WT09151,A10,UP82-1500,0,4314409151,FLYJL03,吉林,,G010,FLYJL03G010
农安风电场,1131501,WT09152,A11,UP82-1500,0,4314409152,FLYJL03,吉林,,G011,FLYJL03G011
农安风电场,1131501,WT09153,A12,UP82-1500,0,4314409153,FLYJL03,吉林,,G012,FLYJL03G012
农安风电场,1131501,WT09154,A13,UP82-1500,0,4314409154,FLYJL03,吉林,,G013,FLYJL03G013
农安风电场,1131501,WT09155,A14,UP82-1500,0,4314409155,FLYJL03,吉林,,G014,FLYJL03G014
农安风电场,1131501,WT09156,A15,UP82-1500,0,4314409156,FLYJL03,吉林,,G015,FLYJL03G015
农安风电场,1131501,WT09157,A16,UP82-1500,0,4314409157,FLYJL03,吉林,,G016,FLYJL03G016
农安风电场,1131501,WT09273,A17,UP82-1500,0,4314409273,FLYJL03,吉林,,G017,FLYJL03G017
农安风电场,1131501,WT09158,A18,UP82-1500,0,4314409158,FLYJL03,吉林,,G018,FLYJL03G018
农安风电场,1131501,WT09274,A19,UP82-1500,0,4314409274,FLYJL03,吉林,,G019,FLYJL03G019
农安风电场,1131501,WT09160,A20,UP82-1500,0,4314409160,FLYJL03,吉林,,G020,FLYJL03G020
农安风电场,1131501,WT09159,A21,UP82-1500,0,4314409159,FLYJL03,吉林,,G021,FLYJL03G021
农安风电场,1131501,WT09161,A22,UP82-1500,0,4314409161,FLYJL03,吉林,,G022,FLYJL03G022
农安风电场,1131501,WT09162,A23,UP82-1500,0,4314409162,FLYJL03,吉林,,G023,FLYJL03G023
农安风电场,1131501,WT09163,A24,UP82-1500,0,4314409163,FLYJL03,吉林,,G024,FLYJL03G024
农安风电场,1131501,WT09164,A25,UP82-1500,0,4314409164,FLYJL03,吉林,,G025,FLYJL03G025
农安风电场,1131501,WT09165,A26,UP82-1500,0,4314409165,FLYJL03,吉林,,G026,FLYJL03G026
农安风电场,1131501,WT09166,A27,UP82-1500,0,4314409166,FLYJL03,吉林,,G027,FLYJL03G027
农安风电场,1131501,WT09167,A28,UP82-1500,0,4314409167,FLYJL03,吉林,,G028,FLYJL03G028
农安风电场,1131501,WT09168,A29,UP82-1500,0,4314409168,FLYJL03,吉林,,G029,FLYJL03G029
农安风电场,1131501,WT09169,A30,UP82-1500,0,4314409169,FLYJL03,吉林,,G030,FLYJL03G030
农安风电场,1131501,WT09171,A31,UP82-1500,0,4314409171,FLYJL03,吉林,,G031,FLYJL03G031
农安风电场,1131501,WT09170,A32,UP82-1500,0,4314409170,FLYJL03,吉林,,G032,FLYJL03G032
农安风电场,1131501,WT09172,A33,UP82-1500,0,4314409172,FLYJL03,吉林,,G033,FLYJL03G033
农安风电场,1131501,WT09143,B01,UP82-1500,0,4314409143,FLYJL03,吉林,,G034,FLYJL03G034
农安风电场,1131501,WT09174,B02,UP82-1500,0,4314409174,FLYJL03,吉林,,G035,FLYJL03G035
农安风电场,1131501,WT09175,B03,UP82-1500,0,4314409175,FLYJL03,吉林,,G036,FLYJL03G036
农安风电场,1131501,WT09173,B04,UP82-1500,0,4314409173,FLYJL03,吉林,,G037,FLYJL03G037
农安风电场,1131501,WT09176,B05,UP82-1500,0,4314409176,FLYJL03,吉林,,G038,FLYJL03G038
农安风电场,1131501,WT09177,B06,UP82-1500,0,4314409177,FLYJL03,吉林,,G039,FLYJL03G039
农安风电场,1131501,WT09178,B07,UP82-1500,0,4314409178,FLYJL03,吉林,,G040,FLYJL03G040
农安风电场,1131501,WT09179,B08,UP82-1500,0,4314409179,FLYJL03,吉林,,G041,FLYJL03G041
农安风电场,1131501,WT09180,B09,UP82-1500,0,4314409180,FLYJL03,吉林,,G042,FLYJL03G042
农安风电场,1131501,WT09181,B10,UP82-1500,0,4314409181,FLYJL03,吉林,,G043,FLYJL03G043
农安风电场,1131501,WT09182,B11,UP82-1500,0,4314409182,FLYJL03,吉林,,G044,FLYJL03G044
农安风电场,1131501,WT09183,B12,UP82-1500,0,4314409183,FLYJL03,吉林,,G045,FLYJL03G045
农安风电场,1131501,WT09184,B13,UP82-1500,0,4314409184,FLYJL03,吉林,,G046,FLYJL03G046
农安风电场,1131501,WT09185,B14,UP82-1500,0,4314409185,FLYJL03,吉林,,G047,FLYJL03G047
农安风电场,1131501,WT09186,B15,UP82-1500,0,4314409186,FLYJL03,吉林,,G048,FLYJL03G048
农安风电场,1131501,WT09187,B16,UP82-1500,0,4314409187,FLYJL03,吉林,,G049,FLYJL03G049
农安风电场,1131501,WT09188,B17,UP82-1500,0,4314409188,FLYJL03,吉林,,G050,FLYJL03G050
农安风电场,1131501,WT09189,B18,UP82-1500,0,4314409189,FLYJL03,吉林,,G051,FLYJL03G051
农安风电场,1131501,WT09190,B19,UP82-1500,0,4314409190,FLYJL03,吉林,,G052,FLYJL03G052
农安风电场,1131501,WT09191,B20,UP82-1500,0,4314409191,FLYJL03,吉林,,G053,FLYJL03G053
农安风电场,1131501,WT09192,B21,UP82-1500,0,4314409192,FLYJL03,吉林,,G054,FLYJL03G054
农安风电场,1131501,WT09193,B22,UP82-1500,0,4314409193,FLYJL03,吉林,,G055,FLYJL03G055
农安风电场,1131501,WT09194,B23,UP82-1500,0,4314409194,FLYJL03,吉林,,G056,FLYJL03G056
农安风电场,1131501,WT09195,B24,UP82-1500,0,4314409195,FLYJL03,吉林,,G057,FLYJL03G057
农安风电场,1131501,WT09196,B25,UP82-1500,0,4314409196,FLYJL03,吉林,,G058,FLYJL03G058
农安风电场,1131501,WT09197,B26,UP82-1500,0,4314409197,FLYJL03,吉林,,G059,FLYJL03G059
农安风电场,1131501,WT09198,B27,UP82-1500,0,4314409198,FLYJL03,吉林,,G060,FLYJL03G060
农安风电场,1131501,WT09199,B28,UP82-1500,0,4314409199,FLYJL03,吉林,,G061,FLYJL03G061
农安风电场,1131501,WT09200,B29,UP82-1500,0,4314409200,FLYJL03,吉林,,G062,FLYJL03G062
农安风电场,1131501,WT09201,B30,UP82-1500,0,4314409201,FLYJL03,吉林,,G063,FLYJL03G063
农安风电场,1131501,WT09202,B31,UP82-1500,0,4314409202,FLYJL03,吉林,,G064,FLYJL03G064
农安风电场,1131501,WT09203,B32,UP82-1500,0,4314409203,FLYJL03,吉林,,G065,FLYJL03G065
农安风电场,1131501,WT09204,B33,UP82-1500,0,4314409204,FLYJL03,吉林,,G066,FLYJL03G066
东凌风电场,1226402,WT01642,2001#,GE77-1500,0,4314401642,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G001,FLYJS01G001
东凌风电场,1226402,WT01643,2002#,GE77-1500,0,4314401643,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G002,FLYJS01G002
东凌风电场,1226402,WT01644,2003#,GE77-1500,0,4314401644,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G003,FLYJS01G003
东凌风电场,1226402,WT01645,2004#,GE77-1500,0,4314401645,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G004,FLYJS01G004
东凌风电场,1226402,WT01646,2005#,GE77-1500,0,4314401646,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G005,FLYJS01G005
东凌风电场,1226402,WT01647,2006#,GE77-1500,0,4314401647,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G006,FLYJS01G006
东凌风电场,1226402,WT01648,2007#,GE77-1500,0,4314401648,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G007,FLYJS01G007
东凌风电场,1226402,WT01649,2008#,GE77-1500,0,4314401649,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G008,FLYJS01G008
东凌风电场,1226402,WT01650,2009#,GE77-1500,0,4314401650,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G009,FLYJS01G009
东凌风电场,1226402,WT01651,2010#,GE77-1500,0,4314401651,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G010,FLYJS01G010
东凌风电场,1226402,WT01652,2011#,GE77-1500,0,4314401652,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G011,FLYJS01G011
东凌风电场,1226402,WT01653,2012#,GE77-1500,0,4314401653,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G012,FLYJS01G012
东凌风电场,1226402,WT01654,2013#,GE77-1500,0,4314401654,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G013,FLYJS01G013
东凌风电场,1226402,WT01655,2014#,GE77-1500,0,4314401655,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G014,FLYJS01G014
东凌风电场,1226402,WT01656,2015#,GE77-1500,0,4314401656,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G015,FLYJS01G015
东凌风电场,1226402,WT01657,2016#,GE77-1500,0,4314401657,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G016,FLYJS01G016
东凌风电场,1226402,WT01658,2017#,GE77-1500,0,4314401658,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G017,FLYJS01G017
东凌风电场,1226402,WT01659,2018#,GE77-1500,0,4314401659,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G018,FLYJS01G018
东凌风电场,1226402,WT01660,2019#,GE77-1500,0,4314401660,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G019,FLYJS01G019
东凌风电场,1226402,WT01661,2020#,GE77-1500,0,4314401661,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G020,FLYJS01G020
东凌风电场,1226402,WT01662,2021#,GE77-1500,0,4314401662,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G021,FLYJS01G021
东凌风电场,1226402,WT01663,2022#,GE77-1500,0,4314401663,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G022,FLYJS01G022
东凌风电场,1226402,WT01664,2023#,GE77-1500,0,4314401664,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G023,FLYJS01G023
东凌风电场,1226402,WT01665,2024#,GE77-1500,0,4314401665,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G024,FLYJS01G024
东凌风电场,1226402,WT01666,2025#,GE77-1500,0,4314401666,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G025,FLYJS01G025
东凌风电场,1226402,WT01667,2026#,GE77-1500,0,4314401667,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G026,FLYJS01G026
东凌风电场,1226402,WT01668,2027#,GE77-1500,0,4314401668,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G027,FLYJS01G027
东凌风电场,1226402,WT01669,2028#,GE77-1500,0,4314401669,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G028,FLYJS01G028
东凌风电场,1226402,WT01670,2029#,GE77-1500,0,4314401670,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G029,FLYJS01G029
东凌风电场,1226402,WT01671,2030#,GE77-1500,0,4314401671,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G030,FLYJS01G030
东凌风电场,1226402,WT01672,2031#,GE77-1500,0,4314401672,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G031,FLYJS01G031
东凌风电场,1226402,WT01673,2032#,GE77-1500,0,4314401673,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G032,FLYJS01G032
东凌风电场,1226402,WT01674,2033#,GE77-1500,0,4314401674,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G033,FLYJS01G033
东凌风电场,1226402,WT01675,2034#,GE77-1500,0,4314401675,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G034,FLYJS01G034
东凌风电场,1226402,WT01676,2035#,GE77-1500,0,4314401676,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G035,FLYJS01G035
东凌风电场,1226402,WT01677,2036#,GE77-1500,0,4314401677,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G036,FLYJS01G036
东凌风电场,1226402,WT01678,2037#,GE77-1500,0,4314401678,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G037,FLYJS01G037
东凌风电场,1226402,WT01679,2038#,GE77-1500,0,4314401679,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G038,FLYJS01G038
东凌风电场,1226402,WT01680,2039#,GE77-1500,0,4314401680,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G039,FLYJS01G039
东凌风电场,1226402,WT01681,2040#,GE77-1500,0,4314401681,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G040,FLYJS01G040
东凌风电场,1226402,WT01682,2041#,GE77-1500,0,4314401682,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G041,FLYJS01G041
东凌风电场,1226402,WT01683,2042#,GE77-1500,0,4314401683,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G042,FLYJS01G042
东凌风电场,1226402,WT01684,2043#,GE77-1500,0,4314401684,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G043,FLYJS01G043
东凌风电场,1226402,WT01685,2044#,GE77-1500,0,4314401685,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G044,FLYJS01G044
东凌风电场,1226402,WT01686,2045#,GE77-1500,0,4314401686,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G045,FLYJS01G045
东凌风电场,1226402,WT01687,2046#,GE77-1500,0,4314401687,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G046,FLYJS01G046
东凌风电场,1226402,WT01688,2047#,GE77-1500,0,4314401688,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G047,FLYJS01G047
东凌风电场,1226402,WT01689,2048#,GE77-1500,0,4314401689,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G048,FLYJS01G048
东凌风电场,1226402,WT01690,2049#,GE77-1500,0,4314401690,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G049,FLYJS01G049
东凌风电场,1226402,WT01691,2050#,GE77-1500,0,4314401691,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G050,FLYJS01G050
东凌风电场,1226402,WT01692,2051#,GE77-1500,0,4314401692,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G051,FLYJS01G051
东凌风电场,1226402,WT01693,2052#,GE77-1500,0,4314401693,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G052,FLYJS01G052
东凌风电场,1226402,WT01694,2053#,GE77-1500,0,4314401694,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G053,FLYJS01G053
东凌风电场,1226402,WT01695,2054#,GE77-1500,0,4314401695,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G054,FLYJS01G054
东凌风电场,1226402,WT01696,2055#,GE77-1500,0,4314401696,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G055,FLYJS01G055
东凌风电场,1226402,WT01697,2056#,GE77-1500,0,4314401697,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G056,FLYJS01G056
东凌风电场,1226402,WT01698,2057#,GE77-1500,0,4314401698,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G057,FLYJS01G057
东凌风电场,1226402,WT01699,2058#,GE77-1500,0,4314401699,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G058,FLYJS01G058
东凌风电场,1226402,WT01700,2059#,GE77-1500,0,4314401700,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G059,FLYJS01G059
东凌风电场,1226402,WT01701,2060#,GE77-1500,0,4314401701,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G060,FLYJS01G060
东凌风电场,1226402,WT01702,2061#,GE77-1500,0,4314401702,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G061,FLYJS01G061
东凌风电场,1226402,WT01703,2062#,GE77-1500,0,4314401703,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G062,FLYJS01G062
东凌风电场,1226402,WT01704,2063#,GE77-1500,0,4314401704,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G063,FLYJS01G063
东凌风电场,1226402,WT01705,2064#,GE77-1500,0,4314401705,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G064,FLYJS01G064
东凌风电场,1226402,WT06565,65,GE77-1500,0,4314406565,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G065,FLYJS01G065
东凌风电场,1226402,WT06566,66,GE77-1500,0,4314406566,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G066,FLYJS01G066
东凌风电场,1226402,WT06567,67,GE77-1500,0,4314406567,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G067,FLYJS01G067
东凌风电场,1226402,WT06568,68,GE77-1500,0,4314406568,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G068,FLYJS01G068
东凌风电场,1226402,WT06569,69,GE77-1500,0,4314406569,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G069,FLYJS01G069
东凌风电场,1226402,WT06570,70,GE77-1500,0,4314406570,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G070,FLYJS01G070
东凌风电场,1226402,WT06571,71,GE77-1500,0,4314406571,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G071,FLYJS01G071
东凌风电场,1226402,WT06572,72,GE77-1500,0,4314406572,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G072,FLYJS01G072
东凌风电场,1226402,WT06573,73,GE77-1500,0,4314406573,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G073,FLYJS01G073
东凌风电场,1226402,WT06574,74,GE77-1500,0,4314406574,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G074,FLYJS01G074
东凌风电场,1226402,WT06575,75,GE77-1500,0,4314406575,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G075,FLYJS01G075
东凌风电场,1226402,WT06576,76,GE77-1500,0,4314406576,FLYJS01,江苏,"原有风机编号以东凌风电场为单位，故风机以东凌一场为基础进行编号，不再分1,2场",G076,FLYJS01G076
